Timeslot,Temperature
22977,22.8
23088,22.8
23205,22.8
23271,22.78
23397,22.8
23514,22.81
23625,22.8
23733,22.8
23805,22.8
23928,22.8
24030,22.8
24141,22.8
24246,22.81
24357,22.81
24462,22.81
24567,22.81
24672,22.81
24783,22.81
24888,22.81
24993,22.81
25077,22.81
25212,22.8
25320,22.81
25422,22.81
25509,22.81
25617,22.81
25731,22.83
25836,22.83
25947,22.83
26052,22.81
26160,22.81
26250,22.81
26361,22.81
26463,22.83
26568,22.83
26676,22.83
26775,22.81
26889,22.83
27000,22.83
27105,22.83
27213,22.83
27303,22.83
27420,22.83
27528,22.83
27618,22.83
27738,22.83
27843,22.83
27933,22.83
28035,22.83
28140,22.81
28251,22.84
28365,22.83
28479,22.83
28566,22.81
28680,22.81
28785,22.83
28890,22.83
28995,22.83
29103,22.83
29214,22.83
29316,22.83
29427,22.83
29514,22.81
29616,22.83
29718,22.81
29832,22.81
29931,22.83
30036,22.83
30147,22.83
30240,22.83
30345,22.83
30453,22.83
30561,22.83
30669,22.84
30780,22.81
30885,22.83
30990,22.84
31080,22.83
31191,22.83
31299,22.83
31404,22.83
31515,22.83
31623,22.83
31734,22.83
31839,22.84
31926,22.83
32034,22.84
32142,22.84
32262,22.83
32373,22.83
32478,22.83
32583,22.84
32670,22.83
32793,22.83
32880,22.84
32988,22.84
33102,22.83
33210,22.83
33294,22.83
33423,22.84
33522,22.83
33630,22.84
33735,22.84
33825,22.84
33951,22.81
34035,22.84
34158,22.83
34263,22.83
34362,22.83
34473,22.83
34551,22.84
34692,22.84
34779,22.83
34887,22.84
34995,22.83
35100,22.83
35211,22.83
35307,22.84
35418,22.84
35523,22.84
35640,22.84
35730,22.84
35844,22.84
35925,22.84
36060,22.84
36165,22.83
36252,22.84
36360,22.84
36468,22.83
36579,22.84
36684,22.84
36786,22.84
36894,22.84
36993,22.83
37104,22.83
37188,22.84
37305,22.84
37413,22.83
37518,22.84
37623,22.84
37731,22.84
37833,22.84
37947,22.84
38055,22.84
38145,22.85
38250,22.84
38331,22.83
38457,22.84
38565,22.83
38670,22.84
38757,22.84
38871,22.83
38976,22.81
39078,22.83
39183,22.83
39288,22.84
39396,22.83
39501,22.84
39618,22.83
39726,22.83
39816,22.83
39918,22.83
40029,22.83
40140,22.84
40245,22.84
40341,22.84
40449,22.83
40560,22.83
40659,22.84
40770,22.84
40881,22.83
40989,22.83
41097,22.84
41205,22.84
41313,22.84
41415,22.83
41520,22.83
41622,22.83
41733,22.84
41820,22.84
41925,22.83
42036,22.84
42126,22.84
42243,22.84
42345,22.84
42456,22.83
42558,22.84
42666,22.83
42750,22.84
42861,22.83
42969,22.83
43080,22.84
43179,22.85
43287,22.84
43389,22.84
43512,22.84
43602,22.85
43728,22.84
43812,22.84
43923,22.84
44025,22.84
44148,22.84
44256,22.84
44346,22.85
44451,22.84
44559,22.84
44667,22.85
44769,22.84
44883,22.85
44991,22.84
45096,22.84
45204,22.84
45309,22.85
45414,22.83
45477,22.85
45609,22.85
45717,22.84
45807,22.84
45915,22.85
46017,22.84
46143,22.85
46251,22.85
46338,22.85
46464,22.84
46566,22.87
46656,22.84
46773,22.84
46884,22.84
46974,22.83
47100,22.84
47187,22.84
47286,22.85
47400,22.84
47502,22.84
47610,22.85
47697,22.85
47826,22.84
47892,22.84
48030,22.84
48135,22.84
48222,22.85
48330,22.85
48435,22.84
48543,22.85
48651,22.85
48759,22.85
48870,22.84
48978,22.85
49083,22.84
49185,22.85
49272,22.84
49380,22.84
49485,22.84
49599,22.85
49710,22.84
49812,22.84
49914,22.84
50019,22.84
50127,22.84
50232,22.84
50340,22.84
50442,22.85
50547,22.84
50652,22.85
50763,22.84
50868,22.84
50955,22.85
51069,22.84
51174,22.84
51276,22.85
51387,22.85
51492,22.85
51600,22.84
51693,22.85
51798,22.85
51909,22.85
52011,22.85
52122,22.85
52221,22.84
52311,22.84
52416,22.85
52533,22.85
52650,22.85
52752,22.84
52860,22.85
52950,22.85
53058,22.85
53169,22.84
53271,22.85
53376,22.85
53484,22.85
53592,22.85
53688,22.85
53793,22.85
53901,22.87
54006,22.85
54114,22.87
54237,22.85
54345,22.84
54432,22.85
54543,22.85
54651,22.85
54759,22.85
54861,22.85
54966,22.85
55074,22.87
55167,22.85
55269,22.85
55380,22.85
55485,22.85
55593,22.85
55695,22.85
55800,22.87
55905,22.87
56016,22.85
56121,22.87
56211,22.87
56301,22.85
56430,22.87
56544,22.85
56646,22.85
56751,22.87
56856,22.85
56961,22.88
57072,22.87
57180,22.87
57282,22.85
57387,22.87
57471,22.87
57594,22.85
57687,22.87
57792,22.87
57897,22.88
58011,22.85
58098,22.87
58221,22.87
58311,22.87
58413,22.88
58527,22.87
58629,22.87
58740,22.85
58848,22.85
58956,22.88
59046,22.88
59151,22.87
59256,22.87
59364,22.87
59472,22.88
59580,22.88
59691,22.87
59784,22.88
59910,22.88
60000,22.87
60117,22.88
60225,22.87
60318,22.87
60429,22.87
60537,22.87
60651,22.88
60735,22.87
60846,22.87
60954,22.87
61056,22.87
61158,22.87
61269,22.88
61386,22.87
61476,22.87
61584,22.88
61686,22.87
61791,22.87
61902,22.87
62010,22.87
62109,22.85
62214,22.88
62316,22.87
62424,22.85
62526,22.87
62610,22.87
62742,22.87
62847,22.87
62949,22.87
63054,22.87
63156,22.88
63264,22.87
63369,22.88
63474,22.87
63567,22.88
63678,22.87
63789,22.88
63882,22.87
63993,22.87
64098,22.87
64206,22.87
64311,22.87
64419,22.88
64527,22.87
64620,22.87
64725,22.88
64833,22.87
64944,22.88
65037,22.87
65160,22.88
65253,22.87
65355,22.88
65469,22.88
65568,22.87
65670,22.87
65781,22.88
65883,22.87
65973,22.87
66090,22.88
66201,22.87
66285,22.87
66411,22.87
66519,22.88
66606,22.87
66717,22.87
66819,22.88
66933,22.87
67041,22.88
67143,22.88
67245,22.87
67350,22.87
67455,22.87
67566,22.88
67677,22.88
67770,22.87
67875,22.88
67983,22.87
68094,22.88
68196,22.87
68286,22.87
68400,22.88
68511,22.87
68616,22.9
68724,22.88
68817,22.88
68934,22.87
69036,22.87
69144,22.9
69246,22.88
69354,22.88
69459,22.88
69561,22.88
69672,22.87
69759,22.88
69870,22.88
69984,22.87
70089,22.87
70203,22.88
70305,22.88
70416,22.87
70506,22.87
70593,22.87
70725,22.88
70830,22.88
70935,22.87
71040,22.88
71142,22.87
71247,22.87
71358,22.87
71448,22.87
71559,22.87
71667,22.88
71784,22.87
71886,22.88
71979,22.88
72090,22.88
72201,22.85
72306,22.87
72399,22.87
72504,22.88
72612,22.87
72717,22.88
72822,22.88
72924,22.87
73029,22.88
73131,22.88
73254,22.88
73359,22.88
73467,22.88
73572,22.9
73677,22.88
73764,22.88
73878,22.88
73986,22.88
74091,22.88
74199,22.88
74307,22.88
74400,22.87
74505,22.88
74616,22.87
74709,22.87
74814,22.88
74919,22.88
75027,22.88
75108,22.88
75237,22.88
75339,22.88
75447,22.88
75558,22.87
75663,22.87
75768,22.88
75870,22.88
75975,22.87
76086,22.88
76176,22.87
76284,22.87
76392,22.88
76500,22.87
76608,22.88
76713,22.88
76818,22.88
76926,22.88
77031,22.87
77118,22.88
77238,22.87
77346,22.87
77433,22.88
77541,22.87
77649,22.88
77763,22.88
77868,22.87
77964,22.88
78063,22.88
78174,22.88
78285,22.87
78387,22.88
78498,22.88
78576,22.88
78705,22.88
78813,22.88
78906,22.9
79011,22.87
79110,22.9
79197,22.88
79332,22.88
79440,22.87
79548,22.87
79650,22.87
79752,22.88
79854,22.88
79962,22.87
80064,22.88
80175,22.88
80274,22.87
80379,22.87
80496,22.87
80601,22.87
80706,22.88
80811,22.88
80916,22.88
81018,22.9
81126,22.9
81234,22.88
81327,22.88
81432,22.9
81543,22.88
81642,22.88
81750,22.87
81858,22.88
81966,22.88
82077,22.87
82185,22.88
82290,22.87
82398,22.87
82506,22.88
82608,22.87
82713,22.88
82803,22.87
82911,22.88
83016,22.87
83127,22.87
83232,22.87
83322,22.87
83415,22.87
83544,22.87
83634,22.87
83745,22.88
83853,22.88
83955,22.88
84072,22.88
84165,22.87
84279,22.87
84363,22.87
84495,22.88
84585,22.87
84672,22.88
84798,22.87
84909,22.87
85014,22.88
85119,22.87
85224,22.87
85338,22.87
85437,22.88
85545,22.87
85644,22.87
85758,22.87
85863,22.88
85971,22.87
86079,22.88
86172,22.88
86280,22.88
86388,22.87
86475,22.88
86586,22.9
86694,22.87
86799,22.88
86904,22.88
87009,22.88
87117,22.88
87207,22.87
87315,22.88
87420,22.88
87528,22.88
87639,22.88
87747,22.88
87855,22.88
87960,22.88
88065,22.88
88173,22.88
88284,22.88
88386,22.87
88485,22.9
88593,22.87
88692,22.88
88806,22.87
88911,22.9
89001,22.88
89085,22.88
89193,22.88
89328,22.88
89439,22.88
89520,22.88
89646,22.9
89733,22.88
89841,22.88
89952,22.9
90036,22.88
90168,22.88
90258,22.88
90360,22.9
90483,22.9
90573,22.88
90684,22.88
90795,22.88
90903,22.9
91005,22.88
91113,22.88
91212,22.88
91317,22.88
91404,22.88
91536,22.9
91620,22.9
91728,22.9
91833,22.9
91941,22.88
92049,22.88
92163,22.9
92253,22.88
92364,22.88
92472,22.88
92583,22.9
92688,22.88
92790,22.88
92898,22.9
93003,22.88
93093,22.9
93207,22.9
93294,22.9
93408,22.88
93510,22.9
93609,22.9
93717,22.9
93822,22.9
93933,22.9
94035,22.91
94140,22.9
94242,22.88
94350,22.9
94458,22.9
94569,22.9
94659,22.9
94743,22.9
94869,22.91
94974,22.9
95082,22.9
95187,22.9
95292,22.9
95403,22.9
95508,22.9
95616,22.91
95688,22.9
95820,22.91
95925,22.9
96036,22.9
96147,22.9
96237,22.9
96342,22.9
96453,22.9
96555,22.9
96660,22.9
96762,22.91
96870,22.9
96972,22.91
97086,22.9
97194,22.9
97302,22.9
97410,22.9
97518,22.9
97617,22.88
97725,22.9
97833,22.9
97917,22.88
98028,22.88
98145,22.88
98250,22.9
98355,22.9
98463,22.9
98574,22.9
98664,22.9
98769,22.9
98880,22.9
98982,22.9
99093,22.88
99198,22.91
99303,22.9
99414,22.9
99522,22.9
99621,22.88
99726,22.9
99831,22.88
99945,22.9
100029,22.9
100140,22.9
100248,22.88
100359,22.88
100467,22.9
100569,22.91
100680,22.9
100788,22.91
100890,22.9
100983,22.91
101097,22.91
101202,22.9
101292,22.9
101382,22.91
101502,22.91
101616,22.9
101730,22.91
101817,22.91
101931,22.9
102036,22.91
102144,22.91
102252,22.91
102363,22.91
102468,22.9
102573,22.9
102675,22.9
102783,22.9
102885,22.91
102990,22.9
103083,22.91
103191,22.93
103302,22.9
103383,22.91
103512,22.9
103620,22.91
103704,22.9
103827,22.9
103914,22.91
104025,22.9
104127,22.91
104232,22.9
104358,22.9
104445,22.91
104553,22.9
104658,22.91
104760,22.9
104871,22.91
104973,22.9
105087,22.91
105195,22.91
105306,22.91
105414,22.91
105516,22.91
105609,22.91
105714,22.91
105819,22.9
105927,22.91
106032,22.91
106140,22.91
106248,22.9
106356,22.9
106461,22.9
106536,22.9
106662,22.9
106770,22.91
106875,22.91
106980,22.91
107082,22.91
107190,22.91
107301,22.91
107406,22.91
107514,22.91
107604,22.9
107706,22.91
107790,22.9
107919,22.91
108018,22.9
108126,22.91
108249,22.91
108360,22.9
108447,22.91
108570,22.9
108660,22.91
108762,22.91
108873,22.91
108987,22.91
109095,22.91
109200,22.91
109308,22.91
109410,22.91
109512,22.9
109602,22.91
109716,22.93
109818,22.91
109926,22.91
110031,22.91
110139,22.91
110229,22.93
110337,22.91
110448,22.91
110550,22.91
110640,22.91
110724,22.91
110874,22.91
110976,22.93
111066,22.91
111174,22.93
111282,22.91
111393,22.91
111501,22.91
111585,22.91
111693,22.91
111798,22.91
111906,22.91
112011,22.91
112119,22.91
112227,22.9
112314,22.91
112416,22.91
112524,22.91
112626,22.91
112734,22.91
112839,22.91
112944,22.9
113061,22.93
113145,22.91
113259,22.93
113364,22.9
113472,22.91
113577,22.91
113679,22.91
113787,22.93
113892,22.9
114003,22.91
114111,22.91
114207,22.91
114315,22.9
114417,22.9
114516,22.91
114624,22.91
114726,22.91
114837,22.9
114948,22.91
115050,22.9
115155,22.9
115257,22.91
115365,22.9
115473,22.9
115578,22.88
115686,22.9
115776,22.9
115884,22.9
115989,22.91
116094,22.91
116199,22.9
116304,22.9
116412,22.91
116517,22.9
116625,22.9
116718,22.9
116832,22.91
116943,22.91
117033,22.91
117156,22.91
117246,22.9
117351,22.91
117465,22.91
117573,22.91
117681,22.91
117786,22.9
117879,22.91
117990,22.91
118101,22.9
118188,22.91
118299,22.9
118404,22.9
118509,22.9
118578,22.9
118728,22.9
118830,22.9
118920,22.9
119022,22.9
119148,22.9
119235,22.9
119343,22.9
119451,22.9
119541,22.9
119652,22.9
119760,22.91
119871,22.9
119958,22.91
120042,22.91
120165,22.91
120264,22.9
120372,22.9
120486,22.91
120594,22.9
120696,22.93
120801,22.91
120903,22.9
121008,22.91
121116,22.91
121227,22.91
121329,22.93
121437,22.91
121530,22.91
121635,22.91
121743,22.93
121848,22.93
121956,22.93
122064,22.93
122175,22.91
122283,22.9
122385,22.93
122490,22.91
122598,22.91
122706,22.93
122796,22.93
122910,22.93
123000,22.91
123111,22.93
123216,22.91
123324,22.93
123429,22.93
123531,22.91
123639,22.93
123723,22.91
123834,22.91
123936,22.91
124020,22.93
124155,22.93
124254,22.93
124359,22.93
124467,22.91
124569,22.91
124674,22.91
124785,22.91
124890,22.91
125004,22.91
125109,22.9
125208,22.91
125304,22.91
125427,22.91
125532,22.9
125640,22.91
125742,22.9
125850,22.9
125952,22.91
126060,22.9
126165,22.9
126255,22.9
126366,22.91
126480,22.91
126585,22.9
126675,22.9
126783,22.91
126891,22.91
126999,22.9
127113,22.91
127221,22.9
127326,22.91
127416,22.91
127521,22.9
127626,22.91
127734,22.91
127851,22.91
127941,22.9
128043,22.9
128151,22.9
128259,22.91
128358,22.91
128460,22.91
128571,22.91
128673,22.91
128784,22.9
128886,22.9
128994,22.91
129087,22.93
129210,22.91
129321,22.91
129426,22.91
129528,22.91
129618,22.91
129732,22.91
129843,22.91
129945,22.91
130050,22.91
130149,22.91
130251,22.93
130362,22.93
130467,22.93
130575,22.91
130680,22.93
130785,22.93
130893,22.91
130998,22.93
131091,22.93
131199,22.93
131310,22.93
131421,22.94
131508,22.93
131613,22.93
131736,22.93
131805,22.93
131937,22.93
132045,22.93
132150,22.91
132261,22.93
132369,22.93
132456,22.94
132564,22.93
132672,22.93
132777,22.93
132885,22.93
132987,22.93
133092,22.93
133212,22.93
133317,22.93
133404,22.91
133515,22.91
133638,22.91
133728,22.93
133830,22.91
133935,22.93
134046,22.93
134160,22.91
134265,22.91
134355,22.93
134472,22.93
134574,22.91
134685,22.91
134790,22.91
134901,22.91
134985,22.94
135087,22.91
135195,22.93
135300,22.91
135411,22.93
135522,22.93
135633,22.93
135735,22.91
135828,22.93
135954,22.93
136044,22.93
136149,22.93
136260,22.93
136368,22.94
136473,22.93
136578,22.93
136686,22.93
136791,22.93
136884,22.93
136989,22.94
137094,22.94
137199,22.93
137292,22.93
137409,22.93
137517,22.93
137631,22.93
137715,22.91
137823,22.93
137931,22.93
138036,22.93
138138,22.93
138240,22.91
138348,22.91
138456,22.93
138561,22.93
138660,22.91
138741,22.93
138870,22.93
138981,22.91
139044,22.93
139188,22.93
139293,22.91
139398,22.91
139503,22.93
139608,22.93
139716,22.93
139824,22.93
139911,22.91
140022,22.91
140130,22.91
140217,22.91
140325,22.91
140439,22.94
140529,22.91
140655,22.91
140763,22.93
140868,22.91
140952,22.93
141060,22.93
141177,22.91
141282,22.93
141387,22.93
141474,22.91
141582,22.91
141687,22.91
141798,22.91
141903,22.93
142011,22.91
142116,22.93
142227,22.93
142338,22.93
142434,22.91
142539,22.93
142641,22.94
142752,22.94
142854,22.91
142965,22.93
143067,22.94
143172,22.93
143256,22.93
143388,22.93
143478,22.93
143583,22.94
143691,22.94
143799,22.94
143907,22.94
144009,22.94
144120,22.94
144228,22.93
144309,22.94
144423,22.94
144531,22.96
144618,22.96
144747,22.94
144852,22.96
144945,22.96
145056,22.96
145164,22.96
145278,22.96
145365,22.96
145494,22.96
145596,22.96
145701,22.94
145806,22.96
145911,22.96
145998,22.96
146103,22.94
146205,22.96
146316,22.96
146424,22.94
146532,22.96
146637,22.94
146748,22.94
146835,22.96
146943,22.94
147045,22.96
147159,22.94
147261,22.94
147348,22.96
147459,22.96
147585,22.96
147687,22.96
147789,22.98
147897,22.98
148002,22.96
148110,22.96
148215,22.96
148320,22.96
148431,22.98
148518,22.98
148632,22.96
148743,22.98
148830,22.98
148944,22.98
149061,22.98
149145,22.99
149274,22.98
149364,22.98
149475,22.98
149583,22.98
149685,22.98
149793,22.98
149904,22.98
150009,22.99
150081,22.98
150216,22.98
150327,22.98
150426,22.98
150534,22.98
150639,22.99
150729,22.99
150837,22.99
150942,22.99
151044,22.99
151152,22.99
151260,22.98
151368,22.99
151458,22.99
151563,22.98
151665,22.98
151770,22.99
151881,23.0
151989,22.99
152079,22.99
152205,22.99
152292,22.99
152403,22.98
152493,23.0
152601,22.99
152730,23.0
152832,22.99
152934,23.0
153045,23.0
153138,22.99
153243,22.99
153363,22.99
153471,22.99
153582,22.99
153672,23.0
153780,22.99
153885,22.99
153975,22.99
154101,23.0
154206,22.99
154320,23.0
154410,22.99
154518,23.0
154632,22.99
154734,22.99
154824,23.0
154935,23.0
155037,23.0
155124,23.0
155256,23.0
155364,23.0
155472,22.99
155559,23.0
155685,23.02
155790,22.99
155880,22.99
155994,23.0
156105,23.0
156192,23.0
156303,22.99
156417,23.0
156510,23.0
156636,22.99
156741,23.0
156843,23.0
156948,22.99
157053,22.99
157161,23.0
157275,22.99
157359,22.99
157473,22.99
157581,22.99
157686,23.0
157791,23.0
157896,23.0
158004,22.99
158115,22.99
158208,23.0
158319,22.99
158427,23.0
158535,22.98
158643,22.99
158730,22.99
158835,23.0
158943,22.99
159051,23.0
159159,23.0
159261,22.99
159366,23.0
159471,23.0
159573,23.0
159687,23.0
159792,22.99
159897,23.0
160005,23.0
160098,22.99
160203,22.99
160311,23.0
160419,23.0
160527,23.0
160641,22.99
160743,23.0
160833,23.0
160947,23.02
161037,23.02
161160,23.0
161265,23.0
161367,23.02
161478,23.02
161580,23.02
161688,23.02
161796,23.02
161910,23.0
161973,23.0
162105,23.02
162210,23.0
162321,23.02
162435,23.02
162528,23.0
162642,23.02
162744,23.02
162855,23.02
162963,23.0
163056,23.02
163161,23.0
163266,23.02
163374,23.0
163482,23.02
163593,23.0
163698,23.0
163806,23.02
163911,23.0
164022,23.02
164130,23.02
164193,23.02
164325,23.02
164427,23.0
164538,23.0
164646,23.0
164748,23.02
164850,23.0
164955,23.0
165069,23.02
165162,23.0
165273,23.02
165390,23.0
165498,23.0
165588,23.0
165696,22.99
165807,23.0
165894,23.0
165999,23.0
166119,23.02
166209,23.0
166320,23.0
166422,23.0
166536,23.0
166623,23.02
166734,23.0
166851,23.0
166956,22.99
167055,23.02
167166,23.0
167253,22.99
167361,23.0
167472,23.0
167583,23.0
167685,23.0
167793,23.0
167898,23.0
168009,23.0
168099,23.0
168213,23.0
168318,22.99
168405,23.0
168516,22.99
168621,23.0
168729,23.0
168840,23.0
168930,22.99
169023,23.0
169158,23.0
169248,23.0
169353,23.0
169461,23.0
169569,22.99
169674,23.0
169782,22.99
169869,22.99
169983,22.99
170082,22.99
170190,23.0
170283,22.99
170394,23.0
170490,23.0
170601,22.98
170706,22.99
170811,23.0
170925,23.0
171033,22.99
171141,22.99
171246,22.99
171354,22.99
171459,22.99
171564,23.0
171654,23.0
171762,22.99
171876,23.0
171963,23.0
172077,22.99
172188,23.02
172299,23.0
172389,23.0
172500,23.0
172605,23.0
172710,22.99
172818,23.0
172926,23.02
173013,23.02
173121,23.02
173232,23.0
173346,23.0
173454,23.0
173544,23.02
173649,23.0
173760,23.0
173865,23.0
173976,23.02
174084,23.0
174150,23.0
174276,23.0
174381,23.0
174483,23.02
174597,22.99
174708,23.0
174789,23.02
174912,23.0
175005,23.0
175113,23.0
175218,23.0
175320,23.02
175440,22.99
175533,23.0
175653,23.02
175740,23.0
175851,23.02
175962,23.0
176076,23.02
176184,23.0
176289,23.0
176394,23.02
176481,23.0
176592,23.0
176694,23.02
176811,23.02
176901,23.02
177012,23.0
177114,23.0
177222,23.02
177330,23.02
177438,23.02
177546,23.02
177651,23.02
177741,23.0
177855,23.0
177960,23.0
178065,23.02
178167,23.02
178281,23.0
178386,23.02
178488,23.0
178596,23.02
178701,23.02
178812,23.02
178923,23.03
179007,23.02
179118,23.03
179229,23.03
179337,23.03
179427,23.03
179559,23.03
179646,23.03
179754,23.03
179865,23.05
179973,23.05
180075,23.03
180177,23.03
180291,23.03
180375,23.05
180504,23.05
180606,23.05
180696,23.05
180804,23.03
180912,23.05
181011,23.05
181128,23.05
181215,23.05
181323,23.05
181434,23.05
181542,23.05
181632,23.06
181728,23.06
181851,23.06
181953,23.05
182064,23.06
182169,23.06
182274,23.06
182382,23.05
182481,23.06
182586,23.06
182691,23.08
182796,23.06
182910,23.06
183000,23.06
183111,23.08
183219,23.06
183327,23.06
183435,23.05
183543,23.06
183645,23.05
183750,23.06
183834,23.08
183963,23.06
184071,23.06
184179,23.06
184284,23.06
184386,23.08
184497,23.06
184605,23.08
184698,23.08
184800,23.08
184908,23.08
185016,23.08
185124,23.08
185205,23.08
185334,23.08
185427,23.08
185535,23.08
185637,23.08
185745,23.08
185847,23.09
185958,23.09
186057,23.09
186165,23.09
186258,23.09
186372,23.08
186486,23.08
186585,23.08
186699,23.09
186804,23.09
186897,23.08
186996,23.09
187107,23.08
187212,23.09
187326,23.08
187428,23.09
187536,23.09
187626,23.09
187731,23.09
187833,23.09
187959,23.09
188049,23.09
188172,23.09
188259,23.09
188379,23.1
188478,23.12
188583,23.1
188691,23.09
188793,23.09
188904,23.1
188991,23.1
189102,23.1
189207,23.1
189297,23.1
189408,23.1
189525,23.12
189633,23.09
189717,23.1
189825,23.1
189942,23.1
190029,23.1
190143,23.1
190248,23.1
190353,23.12
190461,23.1
190572,23.1
190680,23.12
190785,23.12
190896,23.09
190983,23.12
191094,23.1
191199,23.1
191310,23.1
191418,23.1
191484,23.1
191616,23.1
191721,23.1
191808,23.1
191874,23.12
192027,23.1
192135,23.1
192243,23.12
192345,23.12
192459,23.1
192570,23.12
192672,23.12
192780,23.1
192891,23.1
192954,23.1
193065,23.12
193188,23.12
193308,23.1
193398,23.1
193485,23.1
193617,23.1
193719,23.1
193824,23.12
193938,23.12
194046,23.1
194139,23.1
194247,23.1
194352,23.1
194466,23.1
194559,23.1
194670,23.1
194778,23.1
194889,23.1
194991,23.1
195075,23.1
195204,23.1
195306,23.1
195414,23.1
195525,23.1
195630,23.12
195735,23.1
195822,23.09
195927,23.09
196017,23.09
196146,23.09
196257,23.09
196365,23.1
196464,23.09
196572,23.09
196683,23.1
196788,23.1
196896,23.09
196986,23.09
197073,23.09
197196,23.09
197298,23.09
197403,23.1
197511,23.09
197598,23.09
197727,23.09
197841,23.09
197946,23.1
198033,23.1
198159,23.1
198252,23.09
198357,23.1
198468,23.1
198576,23.09
198681,23.1
198774,23.1
198888,23.09
198954,23.09
199107,23.09
199194,23.09
199281,23.1
199344,23.09
199512,23.09
199617,23.09
199722,23.09
199836,23.09
199950,23.09
200034,23.08
200163,23.09
200265,23.09
200352,23.09
200466,23.09
200571,23.08
200676,23.09
200784,23.09
200895,23.09
201006,23.09
201096,23.08
201207,23.09
201318,23.09
201423,23.08
201486,23.09
201621,23.09
201729,23.09
201837,23.08
201903,23.09
202035,23.09
202143,23.09
202245,23.09
202353,23.09
202458,23.09
202548,23.09
202680,23.08
202779,23.09
202887,23.08
202992,23.09
203097,23.09
203184,23.08
203289,23.09
203391,23.08
203496,23.08
203607,23.09
203718,23.09
203829,23.09
203937,23.09
204042,23.08
204129,23.09
204234,23.09
204342,23.09
204453,23.09
204552,23.1
204660,23.09
204765,23.09
204873,23.1
204981,23.09
205086,23.09
205188,23.09
205299,23.09
205389,23.09
205473,23.09
205608,23.09
205698,23.1
205806,23.1
205917,23.1
206028,23.12
206097,23.1
206226,23.1
206334,23.09
206448,23.1
206550,23.09
206637,23.1
206724,23.1
206853,23.1
206955,23.1
207054,23.1
207141,23.1
207267,23.1
207375,23.1
207480,23.1
207579,23.1
207681,23.1
207792,23.1
207906,23.1
208014,23.1
208119,23.1
208224,23.1
208335,23.1
208440,23.1
208524,23.09
208626,23.1
208752,23.1
208842,23.09
208971,23.1
209061,23.09
209175,23.09
209262,23.09
209376,23.09
209481,23.1
209598,23.1
209709,23.09
209793,23.1
209916,23.09
